maintenance_id,full_date,maintenance_type,failure_type,is_unscheduled,mileage_at_event,parts_cost_myr,labour_hours,labour_cost_myr,total_cost_myr,downtime_hours,technician_count,warranty_covered,plate_number,model,brand,year_manufactured,engine_type,gross_weight_kg,fleet_segment,home_state,purchase_date,current_mileage_km,is_active,component_name,component_category,subsystem,expected_lifespan_km,unit_cost_myr,criticality_level,workshop_name,city,workshop_state,region,capacity_bays,is_authorised_scania,workshop_type,year,quarter,month,month_name,week,day_of_week,is_weekend,is_public_holiday
MNT-003059,2022-05-20,Warranty Claim,,False,340021,3354.53,3.8,345.85,3700.38,10.5,2,True,GA6780,MAN TGX 26.480,MAN,2018,Euro 6,44000,Regional,Pahang,2018-12-05,486802,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2022,2,5,May,20,Friday,False,False
MNT-003060,2024-01-13,Corrective,Corrosion,True,351711,1543.77,6.5,794.15,2337.92,11.3,3,False,GA6780,MAN TGX 26.480,MAN,2018,Euro 6,44000,Regional,Pahang,2018-12-05,486802,True,Brake Drums,Braking System,Friction,150000,850,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2024,1,1,January,2,Saturday,True,False
MNT-003061,2024-03-24,Scheduled PM,,False,363951,84.9,7.8,927.63,1012.53,5.4,4,False,GA6780,MAN TGX 26.480,MAN,2018,Euro 6,44000,Regional,Pahang,2018-12-05,486802,True,Air Filter,Engine,Air Intake,20000,85,High,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2024,1,3,March,12,Sunday,True,False
MNT-003062,2024-04-18,Warranty Claim,,False,376084,52.38,11.0,1240.94,1293.32,17.4,2,True,GA6780,MAN TGX 26.480,MAN,2018,Euro 6,44000,Regional,Pahang,2018-12-05,486802,True,Engine Oil Filter,Engine,Lubrication,15000,45,High,Roadside Emergency Unit Central,Kuala Lumpur,Kuala Lumpur,West,2,False,Mobile Unit,2024,2,4,April,16,Thursday,False,False
MNT-003063,2024-08-19,Predictive,,False,393343,2370.18,2.4,195.84,2566.02,15.9,4,False,GA6780,MAN TGX 26.480,MAN,2018,Euro 6,44000,Regional,Pahang,2018-12-05,486802,True,DPF Filter,Emissions,Filtration,200000,2200,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2024,3,8,August,34,Monday,False,False
MNT-003064,2024-10-05,Scheduled PM,,False,398725,992.12,8.9,1136.22,2128.34,2.8,4,False,GA6780,MAN TGX 26.480,MAN,2018,Euro 6,44000,Regional,Pahang,2018-12-05,486802,True,Starter Motor,Electrical,Starting,150000,950,High,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2024,4,10,October,40,Saturday,True,False
MNT-003065,2024-11-16,Scheduled PM,,False,404931,309.44,5.2,652.36,961.8,6.0,4,False,GA6780,MAN TGX 26.480,MAN,2018,Euro 6,44000,Regional,Pahang,2018-12-05,486802,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2024,4,11,November,46,Saturday,True,False
MNT-003066,2024-12-16,Predictive,,False,419690,2359.43,6.2,925.86,3285.29,13.4,4,False,GA6780,MAN TGX 26.480,MAN,2018,Euro 6,44000,Regional,Pahang,2018-12-05,486802,True,Drive Shaft,Drivetrain,Power Transfer,300000,2400,Critical,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2024,4,12,December,51,Monday,False,False
MNT-003067,2024-12-28,Scheduled PM,,False,432263,729.15,1.5,196.04,925.19,6.4,3,False,GA6780,MAN TGX 26.480,MAN,2018,Euro 6,44000,Regional,Pahang,2018-12-05,486802,True,Starter Motor,Electrical,Starting,150000,950,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2024,4,12,December,52,Saturday,True,False
MNT-003068,2020-10-05,Scheduled PM,,False,62297,31.17,4.2,501.49,532.66,6.5,3,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Engine Oil Filter,Engine,Lubrication,15000,45,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2020,4,10,October,41,Monday,False,False
MNT-003069,2021-01-11,Emergency,Corrosion,True,91490,799.18,3.0,347.85,1147.03,9.5,1,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Wheel Bearings,Suspension,Rolling,200000,450,High,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2021,1,1,January,2,Monday,False,False
MNT-003070,2021-07-21,Predictive,,False,108812,678.6,11.3,1651.42,2330.02,11.6,2,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Water Pump,Cooling System,Circulation,150000,620,High,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2021,3,7,July,29,Wednesday,False,False
MNT-003071,2021-08-17,Scheduled PM,,False,119903,924.02,2.9,393.33,1317.35,6.2,2,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Leaf Springs,Suspension,Support,250000,1200,Medium,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2021,3,8,August,33,Tuesday,False,False
MNT-003072,2021-11-27,Emergency,Blockage,True,125069,145.21,1.3,158.45,303.66,50.1,1,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Fuel Filter,Fuel System,Filtration,20000,65,High,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2021,4,11,November,47,Saturday,True,False
MNT-003073,2022-01-01,Scheduled PM,,False,130819,795.09,5.1,593.42,1388.51,7.8,4,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,EGR Valve,Emissions,Exhaust,150000,980,Medium,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2022,1,1,January,52,Saturday,True,True
MNT-003074,2022-01-27,Corrective,Failure to Start,True,154530,1165.14,9.4,1249.09,2414.23,15.2,2,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Starter Motor,Electrical,Starting,150000,950,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2022,1,1,January,4,Thursday,False,False
MNT-003075,2022-03-18,Emergency,Crack,True,179726,1490.48,11.9,1028.11,2518.59,58.5,1,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Water Pump,Cooling System,Circulation,150000,620,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2022,1,3,March,11,Friday,False,False
MNT-003076,2022-10-31,Corrective,Overheating,True,203050,2610.33,8.1,1049.02,3659.35,16.8,1,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Radiator,Cooling System,Heat Exchange,300000,1800,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2022,4,10,October,44,Monday,False,False
MNT-003077,2022-12-25,Scheduled PM,,False,217885,88.55,5.3,689.55,778.1,7.8,3,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Air Filter,Engine,Air Intake,20000,85,High,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2022,4,12,December,51,Sunday,True,True
MNT-003078,2023-05-21,Scheduled PM,,False,247270,301.42,9.3,1095.25,1396.67,7.3,3,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Brake Pads (Rear),Braking System,Friction,50000,280,Critical,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2023,2,5,May,20,Sunday,True,False
MNT-003079,2024-04-13,Corrective,Blockage,True,258541,2674.23,11.1,1227.35,3901.58,5.8,4,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Injectors,Fuel System,Injection,200000,2800,Critical,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2024,2,4,April,15,Saturday,True,False
MNT-003080,2024-07-16,Predictive,,False,281227,350.74,7.3,810.14,1160.88,22.4,2,False,YP9316,Scania R500,Scania,2023,Euro 6,44000,Long Haul,Kuala Lumpur,2023-06-03,542972,False,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2024,3,7,July,29,Tuesday,False,False
MNT-003081,2020-03-15,Scheduled PM,,False,48780,238.75,12.0,1237.18,1475.93,3.1,3,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2020,1,3,March,11,Sunday,True,False
MNT-003082,2020-03-23,Scheduled PM,,False,60647,539.3,0.6,66.98,606.28,5.3,3,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Brake Drums,Braking System,Friction,150000,850,Critical,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2020,1,3,March,13,Monday,False,False
MNT-003083,2020-09-30,Corrective,Hydraulic Failure,True,72591,1212.69,3.9,312.19,1524.88,20.0,4,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Brake Drums,Braking System,Friction,150000,850,Critical,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2020,3,9,September,40,Wednesday,False,False
MNT-003084,2020-10-15,Warranty Claim,,False,81605,406.72,5.4,536.41,943.13,22.3,1,True,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Wheel Bearings,Suspension,Rolling,200000,450,High,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2020,4,10,October,42,Thursday,False,False
MNT-003085,2021-01-26,Scheduled PM,,False,110428,53.62,1.0,136.87,190.49,6.5,4,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Air Filter,Engine,Air Intake,20000,85,High,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2021,1,1,January,4,Tuesday,False,False
MNT-003086,2021-02-10,Corrective,Excessive Wear,True,133877,118.02,11.2,1290.12,1408.14,5.4,1,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Air Filter,Engine,Air Intake,20000,85,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2021,1,2,February,6,Wednesday,False,False
MNT-003087,2021-04-29,Predictive,,False,145917,94.79,4.1,414.87,509.66,16.0,2,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Air Filter,Engine,Air Intake,20000,85,High,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2021,2,4,April,17,Thursday,False,False
MNT-003088,2021-05-14,Corrective,Voltage Drop,True,158238,1538.76,5.1,663.3,2202.06,6.0,3,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Starter Motor,Electrical,Starting,150000,950,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2021,2,5,May,19,Friday,False,False
MNT-003089,2021-08-05,Scheduled PM,,False,179029,1841.96,7.2,589.06,2431.02,6.7,2,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Radiator,Cooling System,Heat Exchange,300000,1800,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2021,3,8,August,31,Thursday,False,False
MNT-003090,2021-08-13,Scheduled PM,,False,195622,235.7,1.3,184.47,420.17,7.1,4,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Brake Pads (Rear),Braking System,Friction,50000,280,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2021,3,8,August,32,Friday,False,False
MNT-003091,2021-10-10,Scheduled PM,,False,222054,1490.03,1.1,116.86,1606.89,6.5,1,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Radiator,Cooling System,Heat Exchange,300000,1800,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,4,10,October,40,Sunday,True,False
MNT-003092,2021-12-13,Warranty Claim,,False,240199,293.79,7.2,862.37,1156.16,7.8,3,True,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2021,4,12,December,50,Monday,False,False
MNT-003093,2021-12-19,Predictive,,False,269437,51.79,7.1,735.01,786.8,17.4,2,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Engine Oil Filter,Engine,Lubrication,15000,45,High,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2021,4,12,December,50,Sunday,True,False
MNT-003094,2022-01-06,Scheduled PM,,False,290264,1766.86,9.6,1105.12,2871.98,5.0,1,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,DPF Filter,Emissions,Filtration,200000,2200,High,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2022,1,1,January,1,Thursday,False,False
MNT-003095,2023-01-12,Scheduled PM,,False,300603,208.1,7.4,1083.02,1291.12,3.2,3,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2023,1,1,January,2,Thursday,False,False
MNT-003096,2023-01-16,Corrective,Oil Leak,True,312812,5999.65,1.5,183.02,6182.67,23.3,2,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2023,1,1,January,3,Monday,False,False
MNT-003097,2023-03-14,Emergency,Blockage,True,326501,2362.18,11.6,1214.65,3576.83,8.8,1,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,EGR Valve,Emissions,Exhaust,150000,980,Medium,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2023,1,3,March,11,Tuesday,False,False
MNT-003098,2023-03-24,Scheduled PM,,False,346940,2740.79,10.5,996.7,3737.49,2.4,4,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Roadside Emergency Unit Central,Kuala Lumpur,Kuala Lumpur,West,2,False,Mobile Unit,2023,1,3,March,12,Friday,False,False
MNT-003099,2023-11-16,Predictive,,False,369664,857.53,2.3,240.15,1097.68,13.0,1,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Brake Drums,Braking System,Friction,150000,850,Critical,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2023,4,11,November,46,Thursday,False,False
MNT-003100,2024-01-29,Scheduled PM,,False,388246,189.91,11.4,1644.68,1834.59,3.1,2,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Brake Pads (Rear),Braking System,Friction,50000,280,Critical,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2024,1,1,January,5,Monday,False,False
MNT-003101,2024-02-23,Scheduled PM,,False,405389,2025.78,5.0,420.84,2446.62,8.0,1,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2024,1,2,February,8,Friday,False,False
MNT-003102,2024-04-21,Corrective,Uneven Wear,True,431466,676.17,6.9,605.21,1281.38,5.0,1,False,AU6649,Mercedes Actros 1845,Mercedes-Benz,2020,Euro 6,44000,Regional,Johor,2020-05-24,660169,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2024,2,4,April,16,Sunday,True,False
MNT-003103,2020-04-18,Emergency,Contamination,True,99119,198.4,7.1,882.73,1081.13,32.7,1,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2020,2,4,April,16,Saturday,True,False
MNT-003104,2020-04-18,Scheduled PM,,False,111234,643.72,2.1,181.09,824.81,2.3,4,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Brake Drums,Braking System,Friction,150000,850,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2020,2,4,April,16,Saturday,True,False
MNT-003105,2020-05-29,Scheduled PM,,False,134479,1975.51,1.7,168.62,2144.13,6.1,1,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Drive Shaft,Drivetrain,Power Transfer,300000,2400,Critical,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2020,2,5,May,22,Friday,False,False
MNT-003106,2020-08-09,Scheduled PM,,False,141948,1215.97,1.0,108.49,1324.46,5.2,4,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Alternator,Electrical,Generation,200000,1400,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2020,3,8,August,32,Sunday,True,False
MNT-003107,2021-02-08,Scheduled PM,,False,157619,2091.88,3.2,379.61,2471.49,4.5,3,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Drive Shaft,Drivetrain,Power Transfer,300000,2400,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,1,2,February,6,Monday,False,False
MNT-003108,2021-02-08,Predictive,,False,184904,1005.89,9.9,1036.21,2042.1,4.2,3,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,EGR Valve,Emissions,Exhaust,150000,980,Medium,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2021,1,2,February,6,Monday,False,False
MNT-003109,2021-08-15,Scheduled PM,,False,204066,257.13,5.8,745.08,1002.21,4.0,2,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2021,3,8,August,32,Sunday,True,False
MNT-003110,2021-09-14,Scheduled PM,,False,217516,2164.56,7.1,982.05,3146.61,2.2,2,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Drive Shaft,Drivetrain,Power Transfer,300000,2400,Critical,Roadside Emergency Unit Central,Kuala Lumpur,Kuala Lumpur,West,2,False,Mobile Unit,2021,3,9,September,37,Tuesday,False,False
MNT-003111,2022-02-25,Corrective,Excessive Emissions,True,237402,2003.85,0.7,86.31,2090.16,16.4,4,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,DPF Filter,Emissions,Filtration,200000,2200,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2022,1,2,February,8,Friday,False,False
MNT-003112,2022-11-27,Scheduled PM,,False,255713,240.42,7.7,979.55,1219.97,3.7,4,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Brake Pads (Rear),Braking System,Friction,50000,280,Critical,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2022,4,11,November,47,Sunday,True,False
MNT-003113,2022-12-02,Corrective,Contamination,True,276945,93.9,11.3,979.72,1073.62,23.3,2,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Fuel Filter,Fuel System,Filtration,20000,65,High,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2022,4,12,December,48,Friday,False,False
MNT-003114,2023-01-17,Warranty Claim,,False,305282,381.49,5.9,637.55,1019.04,9.9,4,True,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2023,1,1,January,3,Tuesday,False,False
MNT-003115,2023-01-27,Scheduled PM,,False,314524,907.02,9.5,849.61,1756.63,6.1,4,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,EGR Valve,Emissions,Exhaust,150000,980,Medium,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2023,1,1,January,4,Friday,False,False
MNT-003116,2023-04-17,Emergency,Crack,True,319782,2893.7,8.8,788.46,3682.16,32.3,2,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Radiator,Cooling System,Heat Exchange,300000,1800,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2023,2,4,April,16,Monday,False,False
MNT-003117,2023-07-22,Scheduled PM,,False,345469,359.06,5.1,696.43,1055.49,5.3,4,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Battery,Electrical,Storage,24000,480,Medium,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2023,3,7,July,29,Saturday,True,False
MNT-003118,2023-08-26,Predictive,,False,366775,2544.45,4.8,425.98,2970.43,7.1,4,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Drive Shaft,Drivetrain,Power Transfer,300000,2400,Critical,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2023,3,8,August,34,Saturday,True,False
MNT-003119,2023-09-24,Corrective,Blockage,True,374617,809.3,6.2,852.69,1661.99,6.6,2,False,PV3868,Volvo FM,Volvo,2017,Euro 5,40000,Heavy Haulage,Negeri Sembilan,2017-01-12,712423,True,Water Pump,Cooling System,Circulation,150000,620,High,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2023,3,9,September,38,Sunday,True,False
